State_Name,Assembly_No,Constituency_No,Year,month,DelimID,Poll_No,Position,Candidate,Sex,Party,Votes,Age,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,District_Name,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
Uttar_Pradesh,18,7,2022,3,4,0,8,RAJVEER,M,IND,276,49,,270590,386557,GANGOH,GEN,SAHARANPUR,WEST,7,70,0.1,yes,0,0,2.86,AEUP2025354,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,8,2022,3,4,0,1,Nahid Hasan,M,SP,131035,34,,241947,322552,KAIRANA,GEN,PRABUDDHA NAGAR,WEST,10,75.01,54.16,no,25887,10.7,2.08,AEUP200000,State-based Party,7425,TRUE,4,SP,7425,KAIRANA,TRUE,TRUE,3,FALSE,TRUE,TRUE,Graduate Professional,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,8,2022,3,4,0,2,MRIGANKA SINGH,F,BJP,105148,62,,241947,322552,KAIRANA,GEN,PRABUDDHA NAGAR,WEST,10,75.01,43.46,no,103071,42.6,2.08,AEUP102107,National Party,1605,TRUE,2,BJP,1605,KAIRANA,TRUE,TRUE,0,FALSE,FALSE,TRUE,Post Graduate,Business,,Agriculture,,State Assembly Election (AE)
Uttar_Pradesh,18,8,2022,3,4,0,3,RAJENDERA,M,BSP,2077,57,,241947,322552,KAIRANA,GEN,PRABUDDHA NAGAR,WEST,10,75.01,0.86,yes,555,0.23,2.08,AEUP2024659,State-based Party,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Other,,,,State Assembly Election (AE)
Uttar_Pradesh,18,8,2022,3,4,0,4,AKHLAK,M,INC,1522,50,,241947,322552,KAIRANA,GEN,PRABUDDHA NAGAR,WEST,10,75.01,0.63,yes,929,0.38,2.08,AEUP2024662,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,8,2022,3,4,0,5,None Of The Above,,NOTA,593,,,241947,322552,KAIRANA,GEN,PRABUDDHA NAGAR,WEST,10,75.01,0.25,,184,0.08,2.08,,,,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Uttar_Pradesh,18,8,2022,3,4,0,6,SETHPAL,M,IND,409,54,,241947,322552,KAIRANA,GEN,PRABUDDHA NAGAR,WEST,10,75.01,0.17,yes,94,0.04,2.08,AEUP102112,Independents,10809,TRUE,4,IND,10809,KAIRANA,TRUE,TRUE,0,FALSE,FALSE,TRUE,8th Pass,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,8,2022,3,4,0,7,HARUN ALI,M,IND,315,47,,241947,322552,KAIRANA,GEN,PRABUDDHA NAGAR,WEST,10,75.01,0.13,yes,43,0.02,2.08,AEUP2024653,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,8,2022,3,4,0,8,ISRAR,M,IND,272,38,,241947,322552,KAIRANA,GEN,PRABUDDHA NAGAR,WEST,10,75.01,0.11,yes,24,0.01,2.08,AEUP2024656,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Labourer or Daily Wage,,,,State Assembly Election (AE)
Uttar_Pradesh,18,8,2022,3,4,0,9,DEVI SINGH,M,ASPKR,248,25,,241947,322552,KAIRANA,GEN,PRABUDDHA NAGAR,WEST,10,75.01,0.1,yes,62,0.03,2.08,AEUP2024658,Local Party,24926,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Uttar_Pradesh,18,8,2022,3,4,0,10,VIJAY KUMAR,M,IND,186,41,,241947,322552,KAIRANA,GEN,PRABUDDHA NAGAR,WEST,10,75.01,0.08,yes,44,0.02,2.08,AEUP2024655,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,Contractor,,,State Assembly Election (AE)
Uttar_Pradesh,18,8,2022,3,4,0,11,SANGEETA,F,AAAP,142,37,,241947,322552,KAIRANA,GEN,PRABUDDHA NAGAR,WEST,10,75.01,0.06,yes,0,0,2.08,AEUP2024657,State-based Party,13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Other,Household,,,State Assembly Election (AE)
Uttar_Pradesh,18,9,2022,3,4,0,1,Ashraf Ali Khan,M,RLD,103751,49,,218541,322046,THANA BHAWAN,GEN,PRABUDDHA NAGAR,WEST,10,67.86,47.47,no,10806,4.94,2.44,AEUP2025876,State-based Party,12169,TRUE,3,BSP,16651,MEHNAUN,FALSE,FALSE,1,TRUE,FALSE,TRUE,12th Pass,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,9,2022,3,4,0,2,Suresh Kumar,M,BJP,92945,51,,218541,322046,THANA BHAWAN,GEN,PRABUDDHA NAGAR,WEST,10,67.86,42.53,no,81906,37.48,2.44,AEUP102117,National Party,1605,TRUE,4,BJP,1605,THANA BHAWAN,TRUE,TRUE,2,FALSE,TRUE,TRUE,12th Pass,Politics,MLA,Agriculture,,State Assembly Election (AE)
Uttar_Pradesh,18,9,2022,3,4,0,3,Zaheer Malik,M,BSP,11039,48,,218541,322046,THANA BHAWAN,GEN,PRABUDDHA NAGAR,WEST,10,67.86,5.05,yes,7064,3.23,2.44,AEUP2024671,State-based Party,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,9,2022,3,4,0,4,Sherpal Urf Sudhir Urf Sher Singh,M,IND,3975,48,,218541,322046,THANA BHAWAN,GEN,PRABUDDHA NAGAR,WEST,10,67.86,1.82,yes,787,0.36,2.44,AEUP2024663,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,9,2022,3,4,0,5,Rakesh Kumar,M,ASPKR,3188,40,,218541,322046,THANA BHAWAN,GEN,PRABUDDHA NAGAR,WEST,10,67.86,1.46,yes,2395,1.1,2.44,AEUP2024666,Local Party,24926,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Business,,Agriculture,,State Assembly Election (AE)
Uttar_Pradesh,18,9,2022,3,4,0,6,Satya Sanyam Bhuryan,M,INC,793,43,,218541,322046,THANA BHAWAN,GEN,PRABUDDHA NAGAR,WEST,10,67.86,0.36,yes,4,0,2.44,AEUP2024670,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Agriculture,,Education,School Teacher,State Assembly Election (AE)
Uttar_Pradesh,18,9,2022,3,4,0,7,None Of The Above,,NOTA,789,,,218541,322046,THANA BHAWAN,GEN,PRABUDDHA NAGAR,WEST,10,67.86,0.36,,86,0.04,2.44,,,,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Uttar_Pradesh,18,9,2022,3,4,0,8,Saddam,M,SDPI,703,31,,218541,322046,THANA BHAWAN,GEN,PRABUDDHA NAGAR,WEST,10,67.86,0.32,yes,29,0.01,2.44,AEUP2024665,Local Party,7985,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Other,,,,State Assembly Election (AE)
Uttar_Pradesh,18,9,2022,3,4,0,9,Arvind Deshwal,M,AAAP,674,49,,218541,322046,THANA BHAWAN,GEN,PRABUDDHA NAGAR,WEST,10,67.86,0.31,yes,315,0.14,2.44,AEUP2024668,State-based Party,13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,9,2022,3,4,0,10,Rama Adil,F,IND,359,48,,218541,322046,THANA BHAWAN,GEN,PRABUDDHA NAGAR,WEST,10,67.86,0.16,yes,34,0.02,2.44,AEUP2024664,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,Household,,,State Assembly Election (AE)
Uttar_Pradesh,18,9,2022,3,4,0,11,Ikram,M,AIMIM,325,48,,218541,322046,THANA BHAWAN,GEN,PRABUDDHA NAGAR,WEST,10,67.86,0.15,yes,0,0,2.44,AEUP2024667,State-based Party,706,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Business,,,,State Assembly Election (AE)
Uttar_Pradesh,18,10,2022,3,4,0,1,Persann Kumar,M,RLD,103070,51,,210952,312151,SHAMLI,GEN,PRABUDDHA NAGAR,WEST,10,67.58,48.86,no,7107,3.37,2.22,AEUP2024681,State-based Party,12169,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Graduate,Business,,Agriculture,,State Assembly Election (AE)
Uttar_Pradesh,18,10,2022,3,4,0,2,Tejendra Singh,M,BJP,95963,56,,210952,312151,SHAMLI,GEN,PRABUDDHA NAGAR,WEST,10,67.58,45.49,no,87780,41.61,2.22,AEUP2024682,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Politics,MLA,Agriculture,,State Assembly Election (AE)
Uttar_Pradesh,18,10,2022,3,4,0,3,Bijendra,M,BSP,8183,55,,210952,312151,SHAMLI,GEN,PRABUDDHA NAGAR,WEST,10,67.58,3.88,yes,7384,3.5,2.22,AEUP2024680,State-based Party,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Other,,,,State Assembly Election (AE)
Uttar_Pradesh,18,10,2022,3,4,0,4,None Of The Above,,NOTA,799,,,210952,312151,SHAMLI,GEN,PRABUDDHA NAGAR,WEST,10,67.58,0.38,,19,0.01,2.22,,,,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Uttar_Pradesh,18,10,2022,3,4,0,5,Mohmmad Ayub Jang,M,INC,780,61,,210952,312151,SHAMLI,GEN,PRABUDDHA NAGAR,WEST,10,67.58,0.37,yes,138,0.07,2.22,AEUP2024679,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,Agriculture,,State Assembly Election (AE)
Uttar_Pradesh,18,10,2022,3,4,0,6,Asim,M,IND,642,34,,210952,312151,SHAMLI,GEN,PRABUDDHA NAGAR,WEST,10,67.58,0.3,yes,144,0.07,2.22,AEUP2024675,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Business,,,,State Assembly Election (AE)
Uttar_Pradesh,18,10,2022,3,4,0,7,Lalit Kumar,M,IND,498,40,,210952,312151,SHAMLI,GEN,PRABUDDHA NAGAR,WEST,10,67.58,0.24,yes,59,0.03,2.22,AEUP2024673,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,10,2022,3,4,0,8,Sunita Devi,F,Sarvjan Lok Shakti Party,439,40,,210952,312151,SHAMLI,GEN,PRABUDDHA NAGAR,WEST,10,67.58,0.21,yes,181,0.09,2.22,AEUP2024677,Local Party,24553,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,State Assembly Election (AE)
Uttar_Pradesh,18,10,2022,3,4,0,9,Bijendra,M,AAAP,258,41,,210952,312151,SHAMLI,GEN,PRABUDDHA NAGAR,WEST,10,67.58,0.12,yes,36,0.02,2.22,AEUP2024678,State-based Party,13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Business,,,,State Assembly Election (AE)
Uttar_Pradesh,18,10,2022,3,4,0,10,Dhurendar Singh,M,IND,222,42,,210952,312151,SHAMLI,GEN,PRABUDDHA NAGAR,WEST,10,67.58,0.11,yes,124,0.06,2.22,AEUP2024674,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,10,2022,3,4,0,11,Ajay,M,IND,98,39,,210952,312151,SHAMLI,GEN,PRABUDDHA NAGAR,WEST,10,67.58,0.05,yes,0,0,2.22,AEUP2024676,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,State Assembly Election (AE)
Uttar_Pradesh,18,11,2022,3,4,0,1,Rajpal Singh Baliyan,M,RLD,131093,70,,255624,377416,BUDHANA,GEN,MUZAFFARNAGAR,WEST,11,67.73,51.28,no,28310,11.07,2.38,AEUP105260,State-based Party,12169,TRUE,4,RLD,12169,BUDHANA,TRUE,TRUE,2,FALSE,FALSE,FALSE,12th Pass,Politics,Ex MLA,Agriculture,,State Assembly Election (AE)
Uttar_Pradesh,18,11,2022,3,4,0,2,Umesh Malik,M,BJP,102783,56,,255624,377416,BUDHANA,GEN,MUZAFFARNAGAR,WEST,11,67.73,40.21,no,92386,36.14,2.38,AEUP100330,National Party,1605,TRUE,3,BJP,1605,BUDHANA,TRUE,TRUE,1,FALSE,TRUE,TRUE,Graduate,Business,Rent,Politics,Ex MLA,State Assembly Election (AE)
Uttar_Pradesh,18,11,2022,3,4,0,3,Anees,M,BSP,10397,53,,255624,377416,BUDHANA,GEN,MUZAFFARNAGAR,WEST,11,67.73,4.07,yes,7764,3.04,2.38,AEUP2024693,State-based Party,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,11,2022,3,4,0,4,Bheem Singh,M,AIMIM,2633,54,,255624,377416,BUDHANA,GEN,MUZAFFARNAGAR,WEST,11,67.73,1.03,yes,181,0.07,2.38,AEUP2024687,State-based Party,706,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Uttar_Pradesh,18,11,2022,3,4,0,5,Devendra Kumar,M,INC,2452,34,,255624,377416,BUDHANA,GEN,MUZAFFARNAGAR,WEST,11,67.73,0.96,yes,353,0.14,2.38,AEUP2024691,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Other,,,,State Assembly Election (AE)
Uttar_Pradesh,18,11,2022,3,4,0,6,Saleem,M,ASPKR,2099,43,,255624,377416,BUDHANA,GEN,MUZAFFARNAGAR,WEST,11,67.73,0.82,yes,1029,0.4,2.38,AEUP2024686,Local Party,24926,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,11,2022,3,4,0,7,None Of The Above,,NOTA,1070,,,255624,377416,BUDHANA,GEN,MUZAFFARNAGAR,WEST,11,67.73,0.42,,29,0.01,2.38,,,,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Uttar_Pradesh,18,11,2022,3,4,0,8,Devendra Malik Pahalwan,M,AAAP,1041,52,,255624,377416,BUDHANA,GEN,MUZAFFARNAGAR,WEST,11,67.73,0.41,yes,231,0.09,2.38,AEUP2024689,State-based Party,13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,11,2022,3,4,0,9,Anu Kumar,M,IND,810,48,,255624,377416,BUDHANA,GEN,MUZAFFARNAGAR,WEST,11,67.73,0.32,yes,129,0.05,2.38,AEUP2024685,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,11,2022,3,4,0,10,Rajendra Kumar,M,IND,681,52,,255624,377416,BUDHANA,GEN,MUZAFFARNAGAR,WEST,11,67.73,0.27,yes,359,0.14,2.38,AEUP2024683,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Doctorate,Small Business or Self-employed,,,,State Assembly Election (AE)
Uttar_Pradesh,18,11,2022,3,4,0,11,Arvind Kumar,M,IND,322,47,,255624,377416,BUDHANA,GEN,MUZAFFARNAGAR,WEST,11,67.73,0.13,yes,79,0.03,2.38,AEUP2024684,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Other,,,,State Assembly Election (AE)
Uttar_Pradesh,18,11,2022,3,4,0,12,Captain Neel Kumar,M,Jai Samta Party,243,39,,255624,377416,BUDHANA,GEN,MUZAFFARNAGAR,WEST,11,67.73,0.1,yes,0,0,2.38,AEUP2024688,Local Party,25001,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Other,,,,State Assembly Election (AE)
Uttar_Pradesh,18,12,2022,3,4,0,1,Pankaj Kumar Malik,M,SP,97363,43,,222190,331379,CHARTHAWAL,GEN,MUZAFFARNAGAR,WEST,13,67.05,43.82,no,5334,2.4,2.7,AEUP102128,State-based Party,7425,TRUE,3,INC,3482,SHAMLI,FALSE,FALSE,2,TRUE,FALSE,TRUE,Graduate Professional,Business,,Agriculture,,State Assembly Election (AE)
Uttar_Pradesh,18,12,2022,3,4,0,2,Sapna Kashyap,F,BJP,92029,48,,222190,331379,CHARTHAWAL,GEN,MUZAFFARNAGAR,WEST,13,67.05,41.42,no,66898,30.11,2.7,AEUP2024704,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,Household,,,State Assembly Election (AE)
Uttar_Pradesh,18,12,2022,3,4,0,3,Salman Sayeed,M,BSP,25131,44,,222190,331379,CHARTHAWAL,GEN,MUZAFFARNAGAR,WEST,13,67.05,11.31,yes,21897,9.86,2.7,AEUP2024703,State-based Party,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,Agriculture,,State Assembly Election (AE)
Uttar_Pradesh,18,12,2022,3,4,0,4,Tahir Husain Ansari,M,AIMIM,3234,58,,222190,331379,CHARTHAWAL,GEN,MUZAFFARNAGAR,WEST,13,67.05,1.46,yes,2269,1.02,2.7,AEUP2024700,State-based Party,706,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Business,,,,State Assembly Election (AE)
Uttar_Pradesh,18,12,2022,3,4,0,5,Yasmeen Rao,F,INC,965,36,,222190,331379,CHARTHAWAL,GEN,MUZAFFARNAGAR,WEST,13,67.05,0.43,yes,87,0.04,2.7,AEUP2024705,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Doctor,,,State Assembly Election (AE)
Uttar_Pradesh,18,12,2022,3,4,0,6,None Of The Above,,NOTA,878,,,222190,331379,CHARTHAWAL,GEN,MUZAFFARNAGAR,WEST,13,67.05,0.4,,204,0.09,2.7,,,,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Uttar_Pradesh,18,12,2022,3,4,0,7,Tarun Singh,M,ASPKR,674,27,,222190,331379,CHARTHAWAL,GEN,MUZAFFARNAGAR,WEST,13,67.05,0.3,yes,239,0.11,2.7,AEUP2024701,Local Party,24926,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,State Assembly Election (AE)
Uttar_Pradesh,18,12,2022,3,4,0,8,Chanderveer,M,IND,435,63,,222190,331379,CHARTHAWAL,GEN,MUZAFFARNAGAR,WEST,13,67.05,0.2,yes,68,0.03,2.7,AEUP2024695,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,12,2022,3,4,0,9,Kapil Kumar,M,RSPS,367,27,,222190,331379,CHARTHAWAL,GEN,MUZAFFARNAGAR,WEST,13,67.05,0.17,yes,20,0.01,2.7,AEUP2024702,Local Party,6792,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Others,Other,,,,State Assembly Election (AE)
Uttar_Pradesh,18,12,2022,3,4,0,10,Saleem Malik,M,IND,347,49,,222190,331379,CHARTHAWAL,GEN,MUZAFFARNAGAR,WEST,13,67.05,0.16,yes,10,0,2.7,AEUP2024694,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,12,2022,3,4,0,11,Abhishek,M,IND,337,36,,222190,331379,CHARTHAWAL,GEN,MUZAFFARNAGAR,WEST,13,67.05,0.15,yes,129,0.06,2.7,AEUP2024696,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Unemployed,,,,State Assembly Election (AE)
Uttar_Pradesh,18,12,2022,3,4,0,12,Ajay Kashyap,M,IND,208,27,,222190,331379,CHARTHAWAL,GEN,MUZAFFARNAGAR,WEST,13,67.05,0.09,yes,83,0.04,2.7,AEUP2024697,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Salaried Work or Employed,,,,State Assembly Election (AE)
Uttar_Pradesh,18,12,2022,3,4,0,13,Sangeeta,F,Jai Samta Party,125,36,,222190,331379,CHARTHAWAL,GEN,MUZAFFARNAGAR,WEST,13,67.05,0.06,yes,28,0.01,2.7,AEUP2024698,Local Party,25001,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
Uttar_Pradesh,18,12,2022,3,4,0,14,Yawar Roshan,M,AAAP,97,32,,222190,331379,CHARTHAWAL,GEN,MUZAFFARNAGAR,WEST,13,67.05,0.04,yes,0,0,2.7,AEUP2024699,State-based Party,13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Other,,,,State Assembly Election (AE)
Uttar_Pradesh,18,13,2022,3,4,0,1,Anil Kumar,M,RLD,92672,46,,215085,329884,PURQAZI,SC,MUZAFFARNAGAR,WEST,11,65.2,43.09,no,6532,3.04,2.7,AEUP102166,State-based Party,12169,TRUE,2,BSP,16651,PURQAZI,TRUE,FALSE,1,TRUE,FALSE,TRUE,12th Pass,Retired or Pension,,Agriculture,,State Assembly Election (AE)
Uttar_Pradesh,18,13,2022,3,4,0,2,Pramod Utwal,M,BJP,86140,57,,215085,329884,PURQAZI,SC,MUZAFFARNAGAR,WEST,11,65.2,40.05,no,58362,27.13,2.7,AEUP102164,National Party,1605,TRUE,2,BJP,1605,PURQAZI,TRUE,TRUE,1,FALSE,TRUE,TRUE,8th Pass,Other,,,,State Assembly Election (AE)
Uttar_Pradesh,18,13,2022,3,4,0,3,Surendra Pal Singh,M,BSP,27778,77,,215085,329884,PURQAZI,SC,MUZAFFARNAGAR,WEST,11,65.2,12.91,yes,25457,11.84,2.7,AEUP2024714,State-based Party,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Agriculture,,Social Work,Advocacy,State Assembly Election (AE)
Uttar_Pradesh,18,13,2022,3,4,0,4,Uma Kiran,F,ASPKR,2321,56,,215085,329884,PURQAZI,SC,MUZAFFARNAGAR,WEST,11,65.2,1.08,yes,559,0.26,2.7,AEUP100359,Local Party,24926,TRUE,4,SP,7425,PURQAZI,TRUE,FALSE,0,TRUE,FALSE,TRUE,Post Graduate,Politics,Ex MLA,Social Work,,State Assembly Election (AE)
Uttar_Pradesh,18,13,2022,3,4,0,5,Deepak Kumar,M,INC,1762,65,,215085,329884,PURQAZI,SC,MUZAFFARNAGAR,WEST,11,65.2,0.82,yes,841,0.39,2.7,AEUP2025890,National Party,3482,TRUE,5,INC,3482,PURQAZI,TRUE,TRUE,0,FALSE,FALSE,TRUE,Graduate Professional,Retired or Pension,,Agricultural Labour,,State Assembly Election (AE)
Uttar_Pradesh,18,13,2022,3,4,0,6,None Of The Above,,NOTA,921,,,215085,329884,PURQAZI,SC,MUZAFFARNAGAR,WEST,11,65.2,0.43,,37,0.02,2.7,,,,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Uttar_Pradesh,18,13,2022,3,4,0,7,Mukesh Kumar,M,IND,884,50,,215085,329884,PURQAZI,SC,MUZAFFARNAGAR,WEST,11,65.2,0.41,yes,195,0.09,2.7,AEUP2024708,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Uttar_Pradesh,18,13,2022,3,4,0,8,Kavita,F,Bahujan Mukti Party,689,44,,215085,329884,PURQAZI,SC,MUZAFFARNAGAR,WEST,11,65.2,0.32,yes,43,0.02,2.7,AEUP102169,Local Party,1074,TRUE,2,NINSHAD,5873,PURQAZI,TRUE,FALSE,0,TRUE,FALSE,TRUE,12th Pass,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,13,2022,3,4,0,9,Neelam Devi,F,IND,646,31,,215085,329884,PURQAZI,SC,MUZAFFARNAGAR,WEST,11,65.2,0.3,yes,54,0.03,2.7,AEUP2024709,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Social Work,Advocacy,,,State Assembly Election (AE)
Uttar_Pradesh,18,13,2022,3,4,0,10,Anil Kumar,M,AAAP,592,52,,215085,329884,PURQAZI,SC,MUZAFFARNAGAR,WEST,11,65.2,0.28,yes,239,0.11,2.7,GEUP11254,State-based Party,13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Doctorate,Education,College Professor or Lecturer,,,State Assembly Election (AE)
Uttar_Pradesh,18,13,2022,3,4,0,11,Suneel Kumar,M,IND,353,27,,215085,329884,PURQAZI,SC,MUZAFFARNAGAR,WEST,11,65.2,0.16,yes,26,0.01,2.7,AEUP2024707,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Other,,,,State Assembly Election (AE)
Uttar_Pradesh,18,13,2022,3,4,0,12,Sunita,F,Majdoor Kisan Union Party,327,43,,215085,329884,PURQAZI,SC,MUZAFFARNAGAR,WEST,11,65.2,0.15,yes,0,0,2.7,AEUP2024710,Local Party,5279,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,Household,,,State Assembly Election (AE)
Uttar_Pradesh,18,14,2022,3,4,0,1,Kapil Dev Agarwal,M,BJP,111794,58,,225543,360349,MUZAFFARNAGAR,GEN,MUZAFFARNAGAR,WEST,15,62.59,49.57,no,18694,8.29,2.38,AEUP102174,National Party,1605,TRUE,3,BJP,1605,MUZAFFAR NAGAR,TRUE,TRUE,3,FALSE,TRUE,TRUE,Graduate,Other,,,,State Assembly Election (AE)
Uttar_Pradesh,18,14,2022,3,4,0,2,SAURABH,M,RLD,93100,51,,225543,360349,MUZAFFARNAGAR,GEN,MUZAFFARNAGAR,WEST,15,62.59,41.28,no,82367,36.52,2.38,AEUP2024729,State-based Party,12169,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,Private Company,,,State Assembly Election (AE)
Uttar_Pradesh,18,14,2022,3,4,0,3,PUSPANKAR DEEPAK,M,BSP,10733,33,,225543,360349,MUZAFFARNAGAR,GEN,MUZAFFARNAGAR,WEST,15,62.59,4.76,yes,6983,3.1,2.38,AEUP2024731,State-based Party,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,14,2022,3,4,0,4,MOHAMMED INTEZAR,M,AIMIM,3750,36,,225543,360349,MUZAFFARNAGAR,GEN,MUZAFFARNAGAR,WEST,15,62.59,1.66,yes,2056,0.91,2.38,AEUP2024725,State-based Party,706,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Business,,,,State Assembly Election (AE)
